ID,Longitude,Latitude,ag30,F030,Tcs30,ag50,F050,Tcs50,ag72,F072,Tcs72,ag101,F0101,Tcs101,ag140,F0140,Tcs140,ag201,F0201,Tcs201,ag475,F0475,Tcs475,ag975,F0975,Tcs975,ag2475,F02475,Tcs2475
11828,9.993689,45.58434,0.038765,2.4404,0.21063,0.052328,2.3821,0.23155,0.06246,2.3973,0.24484,0.073788,2.3866,0.25311,0.085471,2.3955,0.25834,0.099512,2.4157,0.26269,0.13805,2.4605,0.27478,0.17568,2.4963,0.28684,0.23675,2.5239,0.30275
11829,10.06495,45.58638,0.039461,2.4516,0.21166,0.053358,2.3891,0.23141,0.06375,2.3964,0.24561,0.07509,2.3893,0.25403,0.087021,2.4074,0.25825,0.10126,2.4271,0.26246,0.14041,2.4515,0.27625,0.18265,2.4366,0.28844,0.24497,2.4812,0.30307
11830,10.1362,45.58838,0.039948,2.4633,0.21239,0.053907,2.4057,0.23154,0.06477,2.4052,0.24599,0.076224,2.4119,0.25355,0.08846,2.4157,0.25856,0.10306,2.4175,0.26354,0.14538,2.4001,0.279,0.18487,2.4541,0.28814,0.24586,2.5034,0.30368
11831,10.20748,45.59033,0.040398,2.4709,0.21263,0.054223,2.4339,0.23119,0.06504,2.4431,0.24848,0.076672,2.4263,0.25647,0.089505,2.4177,0.26068,0.10518,2.3998,0.26643,0.14663,2.4267,0.27599,0.1884,2.447,0.2856,0.25749,2.4255,0.30224
11832,10.27879,45.59224,0.040702,2.4884,0.21204,0.054381,2.4676,0.23175,0.06512,2.4638,0.25318,0.078178,2.4126,0.25862,0.091035,2.409,0.26146,0.10579,2.4249,0.26588,0.15007,2.4238,0.27575,0.19636,2.4329,0.28146,0.27284,2.4092,0.29122
11833,10.35009,45.59411,0.040892,2.5282,0.21212,0.054434,2.5212,0.23627,0.06724,2.4585,0.24964,0.078721,2.4413,0.25695,0.091092,2.4503,0.26083,0.10813,2.4372,0.26336,0.15462,2.4274,0.27066,0.20179,2.4376,0.27606,0.27886,2.4343,0.2879
11834,10.42135,45.59594,0.041006,2.5858,0.21895,0.0555,2.5283,0.2381,0.06805,2.4564,0.25151,0.080238,2.4531,0.25583,0.094087,2.4427,0.25758,0.1094,2.4752,0.2598,0.1588,2.429,0.26679,0.20677,2.4434,0.27596,0.28269,2.467,0.28434
11835,10.49259,45.59773,0.041497,2.5946,0.22272,0.05685,2.4859,0.24054,0.06888,2.4425,0.25354,0.081347,2.4638,0.25482,0.094848,2.4757,0.25497,0.113,2.4523,0.25736,0.1586,2.4867,0.26721,0.20612,2.4707,0.27847,0.28115,2.4862,0.2874
11836,10.56397,45.59947,0.043144,2.5012,0.23021,0.057289,2.4837,0.24417,0.06961,2.4711,0.25153,0.082422,2.4871,0.25128,0.096565,2.4815,0.25513,0.11307,2.4748,0.25961,0.15841,2.483,0.27537,0.20558,2.5019,0.27843,0.28641,2.4392,0.29131
11837,10.63526,45.60118,0.043466,2.4962,0.23199,0.057719,2.4951,0.24297,0.07031,2.5012,0.24758,0.083238,2.4969,0.25165,0.097117,2.4732,0.25777,0.11436,2.4526,0.26276,0.16131,2.4496,0.27699,0.20828,2.5009,0.27741,0.29406,2.3832,0.29146
11838,10.70658,45.60284,0.043767,2.4942,0.2323,0.058114,2.5236,0.24038,0.07093,2.5242,0.24545,0.084274,2.4681,0.25428,0.098494,2.44,0.25965,0.11591,2.4252,0.26643,0.16334,2.4327,0.27618,0.2106,2.4817,0.27897,0.29625,2.3817,0.29028
11839,10.77784,45.60446,0.044022,2.4919,0.23241,0.058445,2.5437,0.23886,0.07169,2.5007,0.24733,0.084405,2.4655,0.25625,0.099337,2.4211,0.26181,0.11683,2.4155,0.26848,0.16447,2.4324,0.27606,0.21185,2.4683,0.2804,0.29659,2.3891,0.28963
11840,10.84921,45.60603,0.04422,2.4965,0.23185,0.058799,2.5512,0.23853,0.07214,2.4862,0.24877,0.084963,2.4503,0.25822,0.099797,2.4141,0.26314,0.11732,2.412,0.26973,0.16503,2.4348,0.27597,0.21256,2.462,0.28114,0.29677,2.3956,0.2891
11841,10.9205,45.60757,0.044359,2.4942,0.23277,0.059001,2.5544,0.23885,0.07227,2.4811,0.25001,0.085246,2.4416,0.2597,0.1,2.4105,0.26415,0.11753,2.4107,0.27066,0.16525,2.4365,0.27609,0.21312,2.4567,0.28166,0.29684,2.3986,0.289
11842,10.99184,45.60907,0.044439,2.4897,0.23344,0.059053,2.5507,0.24174,0.07227,2.4787,0.25127,0.085323,2.4374,0.26086,0.10004,2.4089,0.26498,0.11755,2.4104,0.27145,0.16527,2.4374,0.27638,0.21323,2.4552,0.28213,0.29682,2.3991,0.28923
11843,11.06311,45.61052,0.044448,2.4841,0.23384,0.058998,2.5474,0.24272,0.07221,2.4761,0.25242,0.085219,2.4362,0.26182,0.09993,2.4084,0.26571,0.11744,2.41,0.27216,0.16512,2.4372,0.27685,0.21296,2.4564,0.28247,0.29667,2.3977,0.28969
11844,11.13444,45.61193,0.044373,2.4784,0.2343,0.058924,2.5408,0.2436,0.07208,2.4729,0.25333,0.084929,2.4374,0.26271,0.099697,2.4073,0.26651,0.11718,2.4089,0.27271,0.1648,2.4359,0.2775,0.21234,2.4598,0.28277,0.29634,2.3949,0.29036
11845,11.20577,45.6133,0.044209,2.4733,0.23485,0.058748,2.5336,0.24465,0.0718,2.4713,0.25423,0.084437,2.4408,0.26365,0.099342,2.4051,0.26748,0.11679,2.4067,0.27326,0.16432,2.4333,0.27838,0.21162,2.4618,0.2833,0.29574,2.3908,0.29123
11846,11.2771,45.61462,0.043962,2.4692,0.23594,0.058473,2.5275,0.24587,0.07143,2.4691,0.25515,0.083745,2.4461,0.26475,0.098892,2.4014,0.26864,0.1163,2.4024,0.2739,0.1637,2.429,0.27956,0.21092,2.4611,0.28401,0.29483,2.3862,0.29229
11847,11.34845,45.61591,0.043654,2.463,0.23738,0.058117,2.5222,0.24801,0.07093,2.468,0.25609,0.083057,2.4483,0.26605,0.098392,2.3955,0.27009,0.11576,2.3953,0.27498,0.16304,2.4224,0.28111,0.21015,2.4586,0.28505,0.29356,2.3827,0.29346
11848,11.41978,45.61715,0.043316,2.4539,0.23894,0.057701,2.5157,0.24983,0.07037,2.4661,0.25717,0.082574,2.4415,0.26761,0.097887,2.3861,0.27187,0.11523,2.3845,0.27694,0.16242,2.4135,0.28301,0.20946,2.4525,0.28659,0.29181,2.3796,0.29495
11849,11.49116,45.61835,0.042978,2.4435,0.24047,0.057248,2.5109,0.25159,0.06967,2.4669,0.25889,0.082023,2.4334,0.269,0.096985,2.383,0.27428,0.11468,2.3704,0.27953,0.16194,2.4013,0.28532,0.20908,2.4401,0.28791,0.2895,2.3782,0.29676
11850,11.56253,45.61951,0.042666,2.441,0.24114,0.056788,2.5084,0.25237,0.06891,2.4683,0.26033,0.081432,2.4242,0.2704,0.095878,2.384,0.27722,0.11338,2.3692,0.2828,0.1601,2.407,0.28848,0.20912,2.4172,0.28973,0.28686,2.3782,0.29902
11851,11.63387,45.62062,0.042403,2.4419,0.24157,0.056362,2.5037,0.25326,0.06821,2.468,0.26186,0.080521,2.4244,0.27195,0.094454,2.394,0.27942,0.11198,2.3715,0.2859,0.15831,2.4081,0.29109,0.207,2.4167,0.29239,0.28464,2.3753,0.3136
11852,11.70521,45.6217,0.041943,2.4573,0.24193,0.056251,2.4881,0.25296,0.06762,2.4664,0.26336,0.07974,2.4251,0.27348,0.093353,2.4001,0.28114,0.11069,2.3763,0.28877,0.15681,2.4084,0.29407,0.20556,2.4161,0.2958,0.28411,2.3976,0.31683
11853,11.77655,45.62273,0.041332,2.4842,0.24223,0.056011,2.4859,0.25304,0.06718,2.4624,0.2647,0.079227,2.4224,0.27527,0.093199,2.3886,0.28317,0.10964,2.3831,0.29144,0.15589,2.4018,0.30158,0.2053,2.4077,0.31061,0.28617,2.4101,0.32519
11854,11.84794,45.62373,0.04064,2.5153,0.24201,0.05558,2.486,0.25382,0.06676,2.457,0.26648,0.078756,2.4187,0.27706,0.092603,2.3903,0.28517,0.10866,2.3909,0.29393,0.15524,2.4143,0.30758,0.20573,2.421,0.31972,0.29425,2.4029,0.33392
11855,11.9193,45.62467,0.039788,2.553,0.24187,0.05502,2.4824,0.25472,0.06606,2.4523,0.26862,0.077991,2.4181,0.27887,0.091506,2.398,0.28704,0.10715,2.4006,0.29649,0.15382,2.4269,0.31295,0.20628,2.4225,0.32827,0.29735,2.4213,0.34242
11856,11.99064,45.62559,0.0389,2.5693,0.24242,0.05421,2.4732,0.256,0.06479,2.4496,0.27094,0.076557,2.4248,0.2804,0.089299,2.4125,0.28942,0.1044,2.414,0.29953,0.15026,2.4439,0.31863,0.20393,2.4268,0.33564,0.29084,2.4752,0.34929
11857,12.06203,45.62645,0.037912,2.5805,0.24229,0.05226,2.4903,0.25851,0.0628,2.4582,0.27269,0.074276,2.4264,0.28336,0.085958,2.4246,0.29249,0.10005,2.4429,0.30665,0.1438,2.4698,0.32484,0.19641,2.4508,0.34066,0.27797,2.5223,0.35524
11858,12.13337,45.62727,0.036589,2.595,0.24184,0.050348,2.4804,0.25991,0.06011,2.4817,0.27397,0.071269,2.4365,0.28577,0.081664,2.4436,0.29513,0.095281,2.459,0.31034,0.13659,2.4808,0.33046,0.18483,2.4794,0.34625,0.25981,2.559,0.36127
11859,12.20479,45.62805,0.035467,2.6005,0.23022,0.048212,2.4708,0.26142,0.05788,2.475,0.27522,0.067764,2.4546,0.28785,0.077495,2.4489,0.29868,0.089929,2.4807,0.31318,0.12825,2.4849,0.33789,0.17169,2.5002,0.35343,0.23895,2.5914,0.36718
11860,12.27616,45.62879,0.034485,2.588,0.22594,0.044927,2.5231,0.26173,0.05433,2.4997,0.27838,0.063947,2.4827,0.28883,0.073625,2.4575,0.30282,0.084541,2.4994,0.316,0.11932,2.4927,0.34638,0.15842,2.5177,0.36175,0.21809,2.6166,0.37511
11861,12.34746,45.62949,0.033491,2.5793,0.22227,0.041544,2.5934,0.26099,0.0511,2.5101,0.28019,0.059161,2.5365,0.29324,0.069787,2.4757,0.30425,0.07959,2.5109,0.31788,0.11045,2.5215,0.35282,0.14668,2.5295,0.37122,0.19908,2.6324,0.38392
11862,12.4189,45.63015,0.032524,2.5728,0.21975,0.039531,2.6115,0.26191,0.04815,2.5157,0.27825,0.05541,2.5557,0.29405,0.064056,2.5405,0.30998,0.075908,2.4999,0.32229,0.10256,2.5644,0.35932,0.13428,2.5698,0.38137,0.18296,2.6359,0.39463
11863,12.49026,45.63076,0.031615,2.5599,0.21763,0.038395,2.583,0.25905,0.04464,2.5626,0.28287,0.053226,2.4906,0.30072,0.059372,2.6009,0.31328,0.069913,2.574,0.32586,0.09724,2.5686,0.36161,0.12596,2.5618,0.38841,0.16974,2.634,0.41453
11864,12.56163,45.63133,0.030783,2.5474,0.21472,0.037361,2.5729,0.25057,0.04294,2.5482,0.2844,0.049754,2.5203,0.30582,0.057331,2.5402,0.31947,0.065272,2.6169,0.33156,0.09301,2.5411,0.36836,0.11694,2.6198,0.39323,0.15879,2.6428,0.42459
11865,12.63299,45.63187,0.030036,2.5364,0.21191,0.036442,2.5642,0.24737,0.04141,2.5619,0.28026,0.047725,2.5212,0.30715,0.054182,2.5677,0.32315,0.062798,2.5683,0.33999,0.086068,2.6455,0.37064,0.11201,2.5996,0.39631,0.14898,2.667,0.43315
11866,12.70437,45.63235,0.029381,2.5271,0.20991,0.035643,2.5568,0.24503,0.04007,2.5759,0.27312,0.046295,2.5105,0.30709,0.052304,2.5699,0.32492,0.059211,2.6186,0.34283,0.080753,2.6754,0.37891,0.10611,2.611,0.42354,0.14104,2.6823,0.4421
11867,12.77576,45.6328,0.028822,2.5188,0.20789,0.034969,2.5502,0.24263,0.03929,2.5665,0.27177,0.045082,2.4982,0.30786,0.051026,2.5518,0.32377,0.057611,2.6139,0.3427,0.078573,2.616,0.38743,0.098555,2.6773,0.43094,0.13549,2.6539,0.45383
11868,12.84713,45.63321,0.028367,2.5104,0.20612,0.03443,2.543,0.24046,0.03869,2.56,0.27043,0.044109,2.4933,0.30733,0.050003,2.5292,0.3235,0.056534,2.5909,0.34209,0.0759,2.6008,0.40465,0.095734,2.6268,0.44192,0.12836,2.6937,0.46229
11869,12.91854,45.63356,0.028009,2.5027,0.20476,0.03402,2.5358,0.23,0.03825,2.5526,0.26923,0.043384,2.493,0.30552,0.049241,2.5116,0.32524,0.055731,2.5699,0.34117,0.074689,2.5878,0.40313,0.09407,2.6065,0.44244,0.12374,2.6974,0.46734
11870,12.9899,45.63389,0.027746,2.4963,0.20395,0.033736,2.529,0.22859,0.03795,2.5456,0.26813,0.042902,2.4871,0.3019,0.048733,2.4972,0.32608,0.055193,2.5534,0.34004,0.073856,2.57,0.403,0.092104,2.6225,0.44061,0.12193,2.6809,0.46811
11871,13.06129,45.63417,0.027577,2.4919,0.20371,0.033573,2.5236,0.22747,0.03779,2.5398,0.26722,0.042654,2.5087,0.29258,0.048467,2.4888,0.32569,0.054907,2.5444,0.33922,0.073378,2.5881,0.38594,0.090963,2.6297,0.43924,0.12084,2.6771,0.4681
11872,13.1327,45.6344,0.027499,2.4899,0.20323,0.033527,2.5202,0.22691,0.03777,2.5354,0.26662,0.042631,2.5044,0.29171,0.048432,2.4874,0.32403,0.054859,2.5436,0.33759,0.073228,2.5833,0.38484,0.091654,2.5985,0.43862,0.1204,2.687,0.46541
11873,13.2041,45.63459,0.027514,2.4897,0.20294,0.033601,2.5184,0.22666,0.03788,2.5331,0.26625,0.042833,2.4989,0.29087,0.048627,2.4924,0.32104,0.055046,2.5501,0.33488,0.073332,2.5866,0.38532,0.092047,2.6059,0.43586,0.12056,2.7125,0.45962
11874,13.27549,45.63475,0.027647,2.4914,0.20315,0.033829,2.518,0.22677,0.03818,2.5312,0.26596,0.043316,2.4913,0.29186,0.049112,2.4991,0.31746,0.055533,2.5551,0.33339,0.07395,2.6129,0.38151,0.092624,2.6576,0.42728,0.12148,2.7229,0.45585
11875,13.34683,45.63486,0.027874,2.4969,0.20386,0.034193,2.5204,0.22714,0.03864,2.532,0.26785,0.044057,2.4838,0.29315,0.049876,2.4976,0.31422,0.056323,2.5763,0.33069,0.074924,2.6801,0.36972,0.09371,2.7124,0.39597,0.12682,2.6587,0.45163
11876,13.41825,45.63493,0.028205,2.5051,0.20449,0.034712,2.5245,0.22974,0.03929,2.5341,0.2688,0.045075,2.5053,0.28754,0.050949,2.5226,0.30833,0.057457,2.618,0.32541,0.076375,2.7103,0.36242,0.095371,2.7288,0.39003,0.13001,2.6633,0.44179
11877,13.48964,45.63496,0.028645,2.5149,0.20551,0.035383,2.5303,0.23127,0.04017,2.5678,0.26287,0.046334,2.5523,0.27855,0.052284,2.6205,0.28892,0.058877,2.6616,0.31997,0.078175,2.7133,0.35847,0.09988,2.6785,0.38966,0.13279,2.689,0.43059
11878,13.56101,45.63494,0.029145,2.5286,0.2071,0.036153,2.5649,0.22837,0.0417,2.5981,0.25488,0.047744,2.6459,0.26668,0.0538,2.6694,0.28251,0.06063,2.656,0.31769,0.080958,2.7072,0.35659,0.10464,2.6362,0.38833,0.13926,2.6963,0.41324
11879,13.6324,45.63488,0.029708,2.545,0.20979,0.037721,2.5698,0.23231,0.04325,2.6548,0.24776,0.04947,2.6688,0.26453,0.055728,2.6766,0.2802,0.063249,2.6748,0.29512,0.088044,2.6078,0.35236,0.11219,2.6343,0.37284,0.14846,2.6865,0.39057
11880,13.70379,45.63479,0.030418,2.5763,0.20945,0.039198,2.6003,0.2298,0.04546,2.6386,0.24727,0.051852,2.661,0.26501,0.059036,2.6479,0.27957,0.069622,2.581,0.2905,0.098091,2.5264,0.34059,0.12189,2.6448,0.35181,0.16239,2.6603,0.37365
11881,13.7752,45.63464,0.031193,2.6014,0.20806,0.041225,2.5841,0.22953,0.04828,2.61,0.24998,0.057035,2.5852,0.26186,0.066942,2.5362,0.27329,0.077238,2.5357,0.28634,0.10942,2.5057,0.32621,0.1382,2.5787,0.33641,0.18611,2.6037,0.35453
11882,13.84656,45.63446,0.03234,2.5689,0.20954,0.043796,2.5477,0.23038,0.05355,2.5512,0.24549,0.063377,2.5241,0.26041,0.073845,2.5408,0.26617,0.08981,2.4484,0.27926,0.12572,2.4439,0.31102,0.15996,2.5282,0.32086,0.22078,2.5303,0.33688
11883,13.91794,45.63424,0.033536,2.5192,0.21131,0.046791,2.5274,0.23299,0.05793,2.4971,0.2473,0.068723,2.5572,0.25442,0.083941,2.4507,0.26287,0.10155,2.382,0.27618,0.14364,2.4073,0.29483,0.18468,2.4692,0.30875,0.25053,2.5428,0.32458
11884,13.98935,45.63397,0.033902,2.5011,0.21206,0.049877,2.4389,0.23306,0.06035,2.5277,0.24457,0.074751,2.5045,0.24914,0.091788,2.3841,0.2598,0.1094,2.3564,0.2722,0.15516,2.4,0.28773,0.19902,2.4702,0.29596,0.2682,2.5439,0.31853
12008,7.011762,45.41126,0.034843,2.4363,0.20456,0.045769,2.424,0.22782,0.0548,2.4368,0.2325,0.064145,2.444,0.24343,0.074525,2.4363,0.24848,0.087043,2.4429,0.25461,0.12122,2.4616,0.26647,0.15479,2.4929,0.27412,0.2045,2.5255,0.28896
12009,7.082742,45.41504,0.035035,2.437,0.20468,0.04641,2.4129,0.22824,0.05585,2.4269,0.23186,0.065973,2.4245,0.24272,0.076833,2.4195,0.24737,0.090246,2.4218,0.25291,0.12604,2.4502,0.26368,0.1602,2.4936,0.2718,0.21061,2.5333,0.28524
12010,7.153599,45.41879,0.034318,2.4418,0.20335,0.045265,2.4269,0.22778,0.05475,2.4272,0.23211,0.064599,2.4304,0.24219,0.075565,2.4183,0.24694,0.088921,2.4215,0.25235,0.12509,2.4395,0.26343,0.1597,2.4712,0.27074,0.20996,2.5279,0.28198
12011,7.22455,45.42249,0.032728,2.4497,0.2008,0.042167,2.4735,0.21836,0.05108,2.4408,0.23362,0.059287,2.4719,0.23766,0.069485,2.4502,0.24792,0.080919,2.4655,0.25351,0.11465,2.4583,0.26519,0.1477,2.4695,0.27171,0.19613,2.5145,0.281
12012,7.295462,45.42614,0.030556,2.4616,0.19674,0.03852,2.5141,0.21618,0.04571,2.4814,0.23366,0.052975,2.4984,0.23752,0.059991,2.526,0.24431,0.069969,2.5095,0.25445,0.096141,2.5319,0.26723,0.12328,2.5261,0.27567,0.16482,2.5364,0.28398
12013,7.36644,45.42976,0.028278,2.4797,0.19801,0.035379,2.5339,0.21215,0.04048,2.5585,0.22342,0.046571,2.5367,0.23938,0.052445,2.5665,0.24289,0.058954,2.5995,0.25152,0.07829,2.6295,0.27225,0.097562,2.648,0.28272,0.12777,2.6452,0.29391
12014,7.437404,45.43334,0.026217,2.5221,0.18347,0.032574,2.5576,0.20739,0.03705,2.5866,0.21919,0.041537,2.5988,0.22791,0.04652,2.6059,0.24328,0.052041,2.639,0.25026,0.066323,2.7035,0.27525,0.079842,2.7469,0.28871,0.10074,2.8181,0.29137
12015,7.508328,45.43687,0.024439,2.5604,0.18051,0.030201,2.58,0.20196,0.0343,2.6102,0.21457,0.038134,2.6332,0.22493,0.042197,2.643,0.2321,0.047104,2.6687,0.24853,0.058746,2.7465,0.27743,0.070119,2.7941,0.29176,0.086096,2.8946,0.29832
12016,7.579317,45.44036,0.022823,2.5931,0.17842,0.02813,2.6029,0.1963,0.03194,2.6338,0.21064,0.035508,2.6522,0.22194,0.038954,2.6643,0.23192,0.043314,2.6696,0.24971,0.054148,2.7402,0.27972,0.063757,2.7912,0.29612,0.077412,2.9069,0.30553
12017,7.650344,45.44381,0.021375,2.5925,0.17907,0.026334,2.6334,0.19019,0.0299,2.6492,0.20736,0.033263,2.6589,0.22051,0.036511,2.6667,0.23184,0.040132,2.6761,0.25203,0.050487,2.725,0.28078,0.059176,2.7915,0.29219,0.071943,2.8914,0.30972
12018,7.721281,45.44722,0.020103,2.6006,0.16085,0.024857,2.5938,0.19013,0.0282,2.6567,0.20437,0.031417,2.665,0.21915,0.034527,2.6711,0.2312,0.037972,2.6767,0.24271,0.047557,2.7059,0.27887,0.05599,2.7737,0.29555,0.067842,2.873,0.31425
12019,7.792255,45.45059,0.019147,2.5994,0.1617,0.023571,2.5891,0.19055,0.02681,2.6574,0.20184,0.029911,2.6659,0.21785,0.032933,2.6702,0.22992,0.036281,2.6741,0.2416,0.045242,2.688,0.28108,0.053512,2.7529,0.29657,0.064753,2.8508,0.3175
12020,7.863243,45.45392,0.018302,2.6006,0.16223,0.022412,2.5857,0.19084,0.02558,2.6583,0.19939,0.028634,2.6632,0.21605,0.031599,2.6656,0.2284,0.034884,2.6678,0.24101,0.04334,2.6663,0.28433,0.051492,2.7345,0.2992,0.062289,2.8356,0.32179
12021,7.934292,45.45721,0.017536,2.6005,0.16246,0.02137,2.5823,0.1912,0.0245,2.6559,0.1975,0.027537,2.6567,0.21411,0.030466,2.6575,0.22728,0.033711,2.6582,0.24035,0.04176,2.6484,0.28691,0.049812,2.7121,0.30328,0.06026,2.8271,0.32512
12022,8.005301,45.46045,0.016834,2.5991,0.16244,0.020429,2.5823,0.19152,0.02357,2.647,0.1973,0.026587,2.646,0.21265,0.029495,2.6456,0.22653,0.032717,2.6457,0.23997,0.040452,2.6432,0.28778,0.048428,2.6957,0.30602,0.058753,2.8097,0.32723
12023,8.076348,45.46365,0.016192,2.5954,0.16227,0.019665,2.5791,0.17165,0.02278,2.6319,0.17514,0.025782,2.6305,0.21178,0.028682,2.6313,0.2257,0.031896,2.6325,0.23941,0.039522,2.6347,0.28746,0.047342,2.6731,0.3076,0.057614,2.7853,0.32914
12024,8.147335,45.46682,0.015614,2.5909,0.16225,0.019109,2.5652,0.17177,0.02209,2.6151,0.17496,0.025103,2.6155,0.21147,0.028006,2.6163,0.2251,0.031224,2.6169,0.23918,0.038858,2.618,0.28054,0.04651,2.641,0.30281,0.056527,2.7642,0.32564
12025,8.218356,45.46994,0.015115,2.5824,0.16233,0.018654,2.5486,0.17174,0.02153,2.5973,0.17492,0.024548,2.5973,0.21183,0.027459,2.5979,0.22519,0.030683,2.5986,0.2395,0.038334,2.5998,0.28027,0.045538,2.6315,0.29164,0.055421,2.737,0.31109
12026,8.289484,45.473,0.01472,2.5703,0.16232,0.018317,2.5325,0.1713,0.02112,2.5829,0.17456,0.024137,2.5751,0.21291,0.027052,2.5768,0.22585,0.030281,2.5784,0.24011,0.037752,2.5954,0.27784,0.044748,2.6343,0.29414,0.054603,2.743,0.31678
12027,8.360551,45.47604,0.014469,2.5585,0.16186,0.018075,2.5199,0.17067,0.02082,2.5723,0.17472,0.023841,2.5584,0.21412,0.026758,2.5627,0.2262,0.029989,2.5665,0.24015,0.03734,2.5948,0.27989,0.044216,2.636,0.2953,0.054068,2.7404,0.31718
12028,8.431581,45.47904,0.014324,2.5474,0.1616,0.017927,2.511,0.17053,0.02063,2.5689,0.17496,0.023654,2.5516,0.21459,0.026569,2.5571,0.22629,0.029798,2.562,0.24028,0.037085,2.5962,0.27481,0.043898,2.6416,0.29709,0.053764,2.7444,0.32168
12029,8.502625,45.48199,0.014285,2.5357,0.16135,0.017887,2.5031,0.17058,0.02058,2.5648,0.1754,0.023598,2.5477,0.21498,0.026507,2.5551,0.22639,0.02973,2.5617,0.2397,0.036991,2.5997,0.27392,0.043795,2.6443,0.29421,0.053683,2.7327,0.32289
12030,8.573678,45.48491,0.014337,2.5291,0.16118,0.017945,2.4998,0.17023,0.02066,2.561,0.17566,0.023669,2.5486,0.21487,0.026576,2.5577,0.2258,0.029796,2.5659,0.23911,0.037055,2.6061,0.27597,0.043907,2.6467,0.29545,0.053826,2.7285,0.32479
12031,8.644766,45.48777,0.014468,2.5317,0.1608,0.018092,2.5038,0.16973,0.02085,2.5627,0.17443,0.023863,2.5561,0.21319,0.026774,2.5662,0.22543,0.03,2.575,0.23871,0.037271,2.6166,0.27665,0.04422,2.6229,0.30426,0.054182,2.7403,0.32729
12032,8.715886,45.4906,0.014692,2.5374,0.1604,0.018337,2.5115,0.16913,0.02116,2.5667,0.17327,0.024195,2.567,0.21147,0.02712,2.5773,0.22525,0.030361,2.5865,0.23863,0.037637,2.6306,0.27891,0.044737,2.662,0.30528,0.054762,2.7637,0.33313
12033,8.78704,45.49339,0.015022,2.5403,0.16004,0.0187,2.5179,0.16846,0.02164,2.482,0.19943,0.024692,2.5764,0.20997,0.02764,2.5873,0.22387,0.030863,2.6005,0.23752,0.038175,2.6454,0.28058,0.045497,2.6835,0.3087,0.055624,2.7872,0.33421
12034,8.858069,45.49614,0.015454,2.5406,0.15964,0.019181,2.5227,0.1677,0.02228,2.4907,0.19798,0.025367,2.5833,0.20859,0.028352,2.5947,0.22272,0.03153,2.6155,0.23608,0.038925,2.6582,0.28784,0.046578,2.7003,0.30833,0.056876,2.8098,0.33293
12035,8.92922,45.49884,0.015972,2.5428,0.15959,0.019773,2.5279,0.16713,0.02307,2.5011,0.19685,0.02622,2.5894,0.20745,0.02924,2.6029,0.22178,0.03241,2.6291,0.23476,0.03993,2.6705,0.28732,0.048074,2.7183,0.30668,0.058641,2.8292,0.33105
12036,9.000316,45.5015,0.01659,2.5457,0.15954,0.020602,2.5241,0.18925,0.02404,2.58,0.19441,0.027262,2.5959,0.20742,0.030297,2.6145,0.22118,0.033544,2.6402,0.23397,0.041635,2.6646,0.28591,0.050096,2.7341,0.30452,0.061232,2.8406,0.32743
12037,9.0714,45.50412,0.017311,2.5505,0.15976,0.021656,2.5242,0.18899,0.0252,2.5864,0.19649,0.028523,2.5886,0.20926,0.031634,2.6138,0.22184,0.034992,2.6445,0.23389,0.043923,2.676,0.28184,0.052785,2.7289,0.30174,0.065127,2.837,0.32221
12038,9.142559,45.5067,0.018147,2.5544,0.15992,0.022906,2.5345,0.18826,0.02659,2.5838,0.1998,0.030046,2.5821,0.21355,0.033311,2.6068,0.2248,0.03682,2.6368,0.24505,0.046919,2.6679,0.28005,0.056313,2.7069,0.30048,0.07049,2.8104,0.3191
12039,9.213706,45.50923,0.019113,2.5561,0.16,0.024382,2.5431,0.18864,0.02825,2.5607,0.20504,0.031881,2.5749,0.21878,0.035381,2.5947,0.22977,0.039091,2.6238,0.25007,0.050801,2.6455,0.27893,0.061159,2.6846,0.29881,0.077872,2.7527,0.31412
12040,9.284842,45.51173,0.020271,2.5538,0.1811,0.026118,2.5473,0.19679,0.03023,2.5498,0.21163,0.034083,2.5701,0.22379,0.037802,2.5858,0.23469,0.042572,2.5751,0.25501,0.055654,2.6289,0.28128,0.068508,2.6488,0.29592,0.088439,2.7157,0.31236
12041,9.355989,45.51418,0.02187,2.5416,0.18113,0.028151,2.5249,0.20269,0.03257,2.5526,0.21633,0.036707,2.5728,0.22703,0.040965,2.5762,0.24609,0.047043,2.5656,0.26052,0.061931,2.6185,0.2849,0.077855,2.6358,0.29348,0.10389,2.6629,0.30626
12042,9.427187,45.51659,0.023702,2.519,0.18142,0.03051,2.5211,0.20646,0.0353,2.5501,0.21851,0.039783,2.5714,0.22949,0.045816,2.5292,0.24631,0.0526,2.5513,0.26049,0.071613,2.5561,0.28139,0.092046,2.5556,0.29241,0.12714,2.5389,0.30111
12043,9.49829,45.51896,0.025774,2.47,0.19681,0.033178,2.5083,0.21034,0.03838,2.5366,0.22112,0.044731,2.4959,0.23978,0.051558,2.5029,0.24317,0.059122,2.5233,0.26634,0.083442,2.5065,0.27884,0.11041,2.4792,0.28768,0.15299,2.5006,0.29366
12044,9.569487,45.52129,0.028035,2.463,0.19842,0.03606,2.4973,0.21365,0.0425,2.4882,0.22431,0.05028,2.4589,0.23885,0.057784,2.4801,0.25624,0.068062,2.4607,0.26419,0.097575,2.446,0.27427,0.12899,2.4535,0.28024,0.17711,2.5074,0.28813
